Teams,2P%,3P%,FT%,ORB/G,DRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,Ranking
South Carolina Gamecocks,.477,.296,.683,10.964285714285714,21.535714285714285,13.857142857142858,8.357142857142858,3.2857142857142856,13.321428571428571,17.392857142857142,1
Southern Illinois Salukis,.502,.387,.700,10.838709677419354,22.322580645161292,13.870967741935484,7.903225806451613,3.096774193548387,12.516129032258064,19.35483870967742,1
Stanford Cardinal,.486,.356,.678,13.606060606060606,25.151515151515152,14.606060606060606,5.363636363636363,3.5454545454545454,14.242424242424242,18.727272727272727,3
Syracuse Orange,.519,.344,.694,13.657142857142857,27.057142857142857,14.942857142857143,8.514285714285714,7.057142857142857,14.114285714285714,16.914285714285715,7
Texas Longhorns,.478,.356,.721,16.09090909090909,25.90909090909091,14.484848484848484,6.242424242424242,3.6666666666666665,13.06060606060606,20.454545454545453,5
Texas Southern Tigers,.507,.331,.612,13.258064516129032,24.93548387096774,14.258064516129032,6.387096774193548,2.161290322580645,15.225806451612904,18.419354838709676,0.5
Troy Trojans,.502,.341,.686,15.1875,24.96875,15.46875,9.65625,5.21875,13.59375,16.59375,1
Tulsa Golden Hurricane,.510,.367,.730,11.06060606060606,25.939393939393938,14.787878787878787,7.333333333333333,4.818181818181818,14.151515151515152,17.12121212121212,2
UConn Huskies,.496,.386,.677,14.727272727272727,27.90909090909091,15.212121212121213,5.818181818181818,7.666666666666667,15.363636363636363,18.303030303030305,2
UNC Asheville Bulldogs,.467,.362,.761,12.28125,23.40625,13.4375,7.1875,3.09375,16.0625,19.25,1
UNC Wilmington Seahawks,.502,.372,.692,9.96774193548387,23.0,14.709677419354838,9.129032258064516,1.8709677419354838,11.35483870967742,18.451612903225808,1
Utah State Aggies,.523,.294,.714,12.545454545454545,22.424242424242426,14.272727272727273,5.090909090909091,2.090909090909091,12.303030303030303,16.0,1
Utah Utes,.492,.381,.711,10.090909090909092,23.03030303030303,12.93939393939394,4.9393939393939394,3.757575757575758,12.93939393939394,19.939393939393938,2
Vermont Catamounts,.486,.344,.666,12.878787878787879,26.363636363636363,14.454545454545455,6.96969696969697,3.090909090909091,14.515151515151516,15.757575757575758,1
Wagner Seahawks,.511,.382,.727,11.90625,22.40625,16.0625,7.46875,2.78125,15.0625,17.6875,1
Wake Forest Demon Deacons,.504,.341,.752,14.806451612903226,26.870967741935484,14.225806451612904,6.483870967741935,4.612903225806452,15.32258064516129,18.64516129032258,2
Weber State Wildcats,.539,.328,.731,10.78125,22.90625,14.21875,6.59375,0.75,12.59375,18.78125,1
Western Kentucky Hilltoppers,.518,.364,.660,12.454545454545455,23.484848484848484,14.333333333333334,7.090909090909091,3.6363636363636362,15.06060606060606,18.424242424242426,1
Wisconsin Badgers,.515,.357,.732,10.1875,22.46875,13.21875,6.90625,2.75,10.4375,14.9375,3
Xavier Musketeers,.486,.361,.746,14.375,24.96875,16.34375,5.375,3.0,12.71875,15.625,2
